StateName,Category,Crop,QueryType,QueryText
UTTAR PRADESH,Vegetables,Pea (Vegetable),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Pea (Vegetable),Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Pea (Vegetable),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Peas (field peas/ garden peas/matar),Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Lentil (Masur),"	Plant Protection	",Information about leaf yellowing problem in Lentil crop..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Information about Control of Insect in Gram crop.....?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Provide information on wilt disease management in gram crop...?
UTTAR PRADESH,Vegetables,Pea (Vegetable),Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Pea (Vegetable),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Papaya,"	Plant Protection	",Information about papaya leaves shrinking and fruits falling..?
UTTAR PRADESH,Fruits,Lemon,"	Plant Protection	",Information about control of the flower dropping in lemon tree  ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Varieties,Information about varieties of maize
UTTAR PRADESH,Vegetables,Bitter Gourd,Seeds and Planting Material,Should we sow indigenous varieties of bitter gourd and pumpkin or hybrid varieties  ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Water Management	",ASKED ABOUT TO IRRIGATION INFORMATION IN WHEAT CROP ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Varieties,Information about variety of moong bean
UTTAR PRADESH,Pulses,Lentil (Masur),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Market Information,Provide information for mandi helpline number ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Lentil (Masur),Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Lentil (Masur),Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Tomato,"	Plant Protection	",Tomato plants are drying up what to do?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),Varieties,farmer want to know information about varieties of  groundnut?
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),Seeds,farmer want to know information about  seed rate  of  groundnut?
UTTAR PRADESH,Pulses,Lentil (Masur),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Varieties,Information on Moong species and seed quantity
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Lentil (Masur),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Lentil (Masur),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",Information about  rust control wheat  crop?
UTTAR PRADESH,Condiments and Spices,Coriander,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Sowing Time and Weather,Inforamation about chandan cultivation..?
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Lentil (Masur),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Lentil (Masur),Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Tomato,"	Plant Protection	",Provide about information of damping off disease problem in tomato nursery ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",information about fugus problem in wheat crop
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Lentil (Masur),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Pea (Vegetable),"	Plant Protection	",Information about the plant protection in pea plant ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Ber,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Melon,"	Plant Protection	",Information about control of leaf eating pest in crop ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Nutrient Management,Information about nutrient management in wheat crop...?
UTTAR PRADESH,Oilseeds,Raya (Indian Mustard),Weather,Farmer asked query on Weather
UTTAR PRADESH,Plantation Crops,Coconut,Fertilizer Use and Availability,Provide information about fertilizer management in coconut..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Cultural Practices,Information about quickly decompose of Mustard crop residue in field ..?
UTTAR PRADESH,Vegetables,Watermelon,"	Plant Protection	",Information about pest management in Watermelon Crop..?
UTTAR PRADESH,Vegetables,Onion,"	Plant Protection	",Information about plant protection in onion ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Melon,Cultural Practices,Information about Time of sowing in Melon Crop....?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Raya (Indian Mustard),Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Weed Management,Information regarding weed control in moong crop
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Onion,"	Plant Protection	",Give Information of Insect Control In Onion  Crop  ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Animal,"Bovine(Cow,Buffalo)",Credit,Information about Animal Insurance...?
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Melon,"	Plant Protection	",information about control of red pumpkin beetle in watermelon crop ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,Fertilizer Use and Availability,information about fertilizer dose of mango plant ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Potato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Black Gram (urd bean),Varieties,Information about the variety of urd crops ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Potato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Information about plant protection in CHICK PEA crop.?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Potato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Black Gram (urd bean),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Animal,Goat,Disease Management,Information about goat disease control?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Pigeon pea (red gram/arhar/tur),"	Plant Protection	",information About Insect Control in Pigeon pea Crop ...?
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),"	Plant Protection	",Information about control of insect?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Black Gram (urd bean),Fertilizer Use and Availability,Information about the first top dressing fertilizer application in urd..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Potato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Varieties,Information about maize varieties..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Guava,"	Plant Protection	",Information about induce flowering in guava..?
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Raya (Indian Mustard),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Condiments and Spices,Coriander,"	Plant Protection	",Information about of Insect management in coriander crop ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Sowing Time and Weather,Information about sowing time for Green gram crop...?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Onion,"	Plant Protection	",information about Insect problem control in onion crop ?
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),"	Plant Protection	",Information about Leaf eating Caterpillar problem in green gram...?
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Ridge Gourd,"	Plant Protection	",Information About Drying up Problem in Ridge Gourd Crop..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",Moongfali ki fasal ko deemak se bachav ke lie beez upachar ke samay kya prayog kare ...?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),"	Water Management	",information about irrigation  management in moong crop  ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Nutrient Management,Information about nutrient management in Wheat crop..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Provide information regarding pest control in Maize crop.?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Cultural Practices,Information regarding usar improvement.....?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Jack Fruit,Cultural Practices,Information about control of fungal disease in jackfruit plant ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Condiments and Spices,Coriander,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Information about caterpillar control in maize crop?
